vm_type,a,b,c,d,e,f,g,h,i,j,k,l,<$auc,<$infer_time
5,0,0,1,1,0,1,0,1,1,0,1,0,0.020460358,2.665405989
5,0,0,1,1,0,1,0,1,1,0,1,1,0.020460358,2.653565168
5,0,0,1,1,0,1,0,1,1,1,0,0,0.020460358,2.889256477
5,0,0,1,1,0,1,0,1,1,1,0,1,0.020460358,2.712263107
5,0,0,1,1,0,1,0,1,1,1,1,0,0.020460358,2.858634949
5,0,0,1,1,0,1,0,1,1,1,1,1,0.020460358,2.711230993
5,0,0,1,1,0,1,1,0,0,0,0,0,0.028132992,6.331287384
5,0,0,1,1,0,1,1,0,0,0,0,1,0.028132992,6.296987772
5,0,0,1,1,0,1,1,0,0,0,1,0,0.028132992,6.30788517
5,0,0,1,1,0,1,1,0,0,0,1,1,0.028132992,6.468638659
5,0,0,1,1,0,1,1,0,0,1,0,0,0.028132992,6.393023491
5,0,0,1,1,0,1,1,0,0,1,0,1,0.028132992,6.185377598
5,0,0,1,1,0,1,1,0,0,1,1,0,0.028132992,6.364132166
5,0,0,1,1,0,1,1,0,0,1,1,1,0.028132992,6.358889341
5,0,0,1,1,0,1,1,0,1,0,0,0,0.028132992,6.33228159
5,0,0,1,1,0,1,1,0,1,0,0,1,0.028132992,6.361646414
5,0,0,1,1,0,1,1,0,1,0,1,0,0.028132992,6.517801523
5,0,0,1,1,0,1,1,0,1,0,1,1,0.028132992,6.373414516
5,0,0,1,1,0,1,1,0,1,1,0,0,0.028132992,6.199868441
5,0,0,1,1,0,1,1,0,1,1,0,1,0.028132992,6.369925022
5,0,0,1,1,0,1,1,0,1,1,1,0,0.028132992,6.233389616
5,0,0,1,1,0,1,1,0,1,1,1,1,0.028132992,6.395387173
5,0,0,1,1,0,1,1,1,0,0,0,0,0.020460358,6.499330282
5,0,0,1,1,0,1,1,1,0,0,0,1,0.020460358,6.639358521
5,0,0,1,1,0,1,1,1,0,0,1,0,0.020460358,6.276633263
5,0,0,1,1,0,1,1,1,0,0,1,1,0.020460358,6.183335781
5,0,0,1,1,0,1,1,1,0,1,0,0,0.020460358,6.316907406
5,0,0,1,1,0,1,1,1,0,1,0,1,0.020460358,6.261039257
5,0,0,1,1,0,1,1,1,0,1,1,0,0.020460358,6.370721102
5,0,0,1,1,0,1,1,1,0,1,1,1,0.020460358,6.293343306
5,0,0,1,1,0,1,1,1,1,0,0,0,0.020460358,6.709531546
5,0,0,1,1,0,1,1,1,1,0,0,1,0.020460358,6.124058962
5,0,0,1,1,0,1,1,1,1,0,1,0,0.020460358,6.121113777
5,0,0,1,1,0,1,1,1,1,0,1,1,0.020460358,6.040702343
5,0,0,1,1,0,1,1,1,1,1,0,0,0.020460358,6.212259054
5,0,0,1,1,0,1,1,1,1,1,0,1,0.020460358,6.036925793
5,0,0,1,1,0,1,1,1,1,1,1,0,0.020460358,6.18660903
5,0,0,1,1,0,1,1,1,1,1,1,1,0.020460358,6.347121
5,0,0,1,1,1,0,0,0,0,0,0,0,0.030690537,1.65424943
5,0,0,1,1,1,0,0,0,0,0,0,1,0.030690537,1.630563974
5,0,0,1,1,1,0,0,0,0,0,1,0,0.030690537,1.647951126
5,0,0,1,1,1,0,0,0,0,0,1,1,0.030690537,1.6781528
5,0,0,1,1,1,0,0,0,0,1,0,0,0.030690537,1.600155115
5,0,0,1,1,1,0,0,0,0,1,0,1,0.030690537,1.67486763
5,0,0,1,1,1,0,0,0,0,1,1,0,0.030690537,1.802440882
5,0,0,1,1,1,0,0,0,0,1,1,1,0.030690537,1.699687958
5,0,0,1,1,1,0,0,0,1,0,0,0,0.030690537,1.650395155
5,0,0,1,1,1,0,0,0,1,0,0,1,0.030690537,1.672701836
5,0,0,1,1,1,0,0,0,1,0,1,0,0.030690537,1.684786081
5,0,0,1,1,1,0,0,0,1,0,1,1,0.030690537,1.638036013
5,0,0,1,1,1,0,0,0,1,1,0,0,0.030690537,1.707137108
5,0,0,1,1,1,0,0,0,1,1,0,1,0.030690537,1.688429594
5,0,0,1,1,1,0,0,0,1,1,1,0,0.030690537,1.745479345
5,0,0,1,1,1,0,0,0,1,1,1,1,0.030690537,1.658426523
5,0,0,1,1,1,0,0,1,0,0,0,0,0.025575448,1.665109158
5,0,0,1,1,1,0,0,1,0,0,0,1,0.023017903,1.622390509
5,0,0,1,1,1,0,0,1,0,0,1,0,0.033248082,1.782831669
5,0,0,1,1,1,0,0,1,0,0,1,1,0.030690537,1.649148226
5,0,0,1,1,1,0,0,1,0,1,0,0,0.025575448,1.62914443
5,0,0,1,1,1,0,0,1,0,1,0,1,0.025575448,1.632825613
5,0,0,1,1,1,0,0,1,0,1,1,0,0.025575448,1.694020033
5,0,0,1,1,1,0,0,1,0,1,1,1,0.025575448,1.658404589
5,0,0,1,1,1,0,0,1,1,0,0,0,0.020460358,1.739048719
5,0,0,1,1,1,0,0,1,1,0,0,1,0.020460358,1.632349253
5,0,0,1,1,1,0,0,1,1,0,1,0,0.020460358,1.705793619
5,0,0,1,1,1,0,0,1,1,0,1,1,0.020460358,1.641275167
5,0,0,1,1,1,0,0,1,1,1,0,0,0.020460358,1.602113008
5,0,0,1,1,1,0,0,1,1,1,0,1,0.020460358,1.687268257
5,0,0,1,1,1,0,0,1,1,1,1,0,0.020460358,1.734467506
5,0,0,1,1,1,0,0,1,1,1,1,1,0.020460358,1.668491364
5,0,0,1,1,1,0,1,0,0,0,0,0,0.038363171,2.347477674
5,0,0,1,1,1,0,1,0,0,0,0,1,0.038363171,2.283453941
5,0,0,1,1,1,0,1,0,0,0,1,0,0.038363171,2.377355814
5,0,0,1,1,1,0,1,0,0,0,1,1,0.038363171,2.282735109
5,0,0,1,1,1,0,1,0,0,1,0,0,0.038363171,2.368664265
5,0,0,1,1,1,0,1,0,0,1,0,1,0.038363171,2.363311768
5,0,0,1,1,1,0,1,0,0,1,1,0,0.038363171,2.280698061
5,0,0,1,1,1,0,1,0,0,1,1,1,0.038363171,2.410641432
5,0,0,1,1,1,0,1,0,1,0,0,0,0.038363171,2.31767869
5,0,0,1,1,1,0,1,0,1,0,0,1,0.038363171,2.395194769
5,0,0,1,1,1,0,1,0,1,0,1,0,0.038363171,2.417411804
5,0,0,1,1,1,0,1,0,1,0,1,1,0.038363171,2.56741333
5,0,0,1,1,1,0,1,0,1,1,0,0,0.038363171,2.325781584
5,0,0,1,1,1,0,1,0,1,1,0,1,0.038363171,2.393821955
5,0,0,1,1,1,0,1,0,1,1,1,0,0.038363171,2.334176779
5,0,0,1,1,1,0,1,0,1,1,1,1,0.038363171,2.639270306
5,0,0,1,1,1,0,1,1,0,0,0,0,0.020460358,2.523526669
5,0,0,1,1,1,0,1,1,0,0,0,1,0.023017903,2.443558455
5,0,0,1,1,1,0,1,1,0,0,1,0,0.025575448,2.544570446
5,0,0,1,1,1,0,1,1,0,0,1,1,0.028132992,2.297947168
5,0,0,1,1,1,0,1,1,0,1,0,0,0.017902813,2.401380539
5,0,0,1,1,1,0,1,1,0,1,0,1,0.025575448,2.471055508
5,0,0,1,1,1,0,1,1,0,1,1,0,0.025575448,2.462229967
5,0,0,1,1,1,0,1,1,0,1,1,1,0.025575448,2.380711794
5,0,0,1,1,1,0,1,1,1,0,0,0,0.020460358,2.348263264
5,0,0,1,1,1,0,1,1,1,0,0,1,0.020460358,2.393807173
5,0,0,1,1,1,0,1,1,1,0,1,0,0.020460358,2.676229239
5,0,0,1,1,1,0,1,1,1,0,1,1,0.020460358,2.46741271
5,0,0,1,1,1,0,1,1,1,1,0,0,0.020460358,2.59027195
5,0,0,1,1,1,0,1,1,1,1,0,1,0.020460358,2.626535416
5,0,0,1,1,1,0,1,1,1,1,1,0,0.020460358,2.362434626
5,0,0,1,1,1,0,1,1,1,1,1,1,0.020460358,2.3624928
5,0,0,1,1,1,1,0,0,0,0,0,0,0.030690537,3.130447388
5,0,0,1,1,1,1,0,0,0,0,0,1,0.030690537,3.129576921
5,0,0,1,1,1,1,0,0,0,0,1,0,0.030690537,3.090970516
5,0,0,1,1,1,1,0,0,0,0,1,1,0.030690537,3.260552406
5,0,0,1,1,1,1,0,0,0,1,0,0,0.030690537,3.273006439
5,0,0,1,1,1,1,0,0,0,1,0,1,0.030690537,3.330959082
5,0,0,1,1,1,1,0,0,0,1,1,0,0.030690537,3.271709681
5,0,0,1,1,1,1,0,0,0,1,1,1,0.030690537,3.250631094
5,0,0,1,1,1,1,0,0,1,0,0,0,0.030690537,3.267899752
5,0,0,1,1,1,1,0,0,1,0,0,1,0.030690537,3.220645189
5,0,0,1,1,1,1,0,0,1,0,1,0,0.030690537,3.242814779
5,0,0,1,1,1,1,0,0,1,0,1,1,0.030690537,3.167064667
5,0,0,1,1,1,1,0,0,1,1,0,0,0.030690537,3.123655796
5,0,0,1,1,1,1,0,0,1,1,0,1,0.030690537,3.120222092
5,0,0,1,1,1,1,0,0,1,1,1,0,0.030690537,3.110705376
5,0,0,1,1,1,1,0,0,1,1,1,1,0.030690537,3.073426008
5,0,0,1,1,1,1,0,1,0,0,0,0,0.020460358,3.05666995
5,0,0,1,1,1,1,0,1,0,0,0,1,0.020460358,3.056744576
5,0,0,1,1,1,1,0,1,0,0,1,0,0.020460358,3.0541749
5,0,0,1,1,1,1,0,1,0,0,1,1,0.020460358,3.081342459
5,0,0,1,1,1,1,0,1,0,1,0,0,0.017902813,3.096641541
5,0,0,1,1,1,1,0,1,0,1,0,1,0.017902813,3.136327028
5,0,0,1,1,1,1,0,1,0,1,1,0,0.020460358,3.101659536
5,0,0,1,1,1,1,0,1,0,1,1,1,0.020460358,3.337590456
5,0,0,1,1,1,1,0,1,1,0,0,0,0.020460358,3.179894209
5,0,0,1,1,1,1,0,1,1,0,0,1,0.020460358,3.174333572
5,0,0,1,1,1,1,0,1,1,0,1,0,0.020460358,3.101972818
5,0,0,1,1,1,1,0,1,1,0,1,1,0.020460358,3.118422985
5,0,0,1,1,1,1,0,1,1,1,0,0,0.020460358,3.117491007
5,0,0,1,1,1,1,0,1,1,1,0,1,0.020460358,3.123504162
5,0,0,1,1,1,1,0,1,1,1,1,0,0.020460358,3.104978561
5,0,0,1,1,1,1,0,1,1,1,1,1,0.020460358,3.101273298
5,0,0,1,1,1,1,1,0,0,0,0,0,0.025575448,6.880392551
5,0,0,1,1,1,1,1,0,0,0,0,1,0.025575448,6.93185401
5,0,0,1,1,1,1,1,0,0,0,1,0,0.025575448,6.66906929
5,0,0,1,1,1,1,1,0,0,0,1,1,0.025575448,6.702641726
5,0,0,1,1,1,1,1,0,0,1,0,0,0.025575448,6.841926336
5,0,0,1,1,1,1,1,0,0,1,0,1,0.025575448,6.828486919
5,0,0,1,1,1,1,1,0,0,1,1,0,0.025575448,6.675862074
5,0,0,1,1,1,1,1,0,0,1,1,1,0.025575448,6.72624588
5,0,0,1,1,1,1,1,0,1,0,0,0,0.025575448,6.931776047
5,0,0,1,1,1,1,1,0,1,0,0,1,0.025575448,6.858630419
5,0,0,1,1,1,1,1,0,1,0,1,0,0.025575448,6.574822903
5,0,0,1,1,1,1,1,0,1,0,1,1,0.025575448,6.508836269
5,0,0,1,1,1,1,1,0,1,1,0,0,0.025575448,6.528383493
5,0,0,1,1,1,1,1,0,1,1,0,1,0.025575448,6.635894299
5,0,0,1,1,1,1,1,0,1,1,1,0,0.025575448,6.539677143
5,0,0,1,1,1,1,1,0,1,1,1,1,0.025575448,6.519981623
5,0,0,1,1,1,1,1,1,0,0,0,0,0.020460358,6.628534555
5,0,0,1,1,1,1,1,1,0,0,0,1,0.020460358,7.003592014
5,0,0,1,1,1,1,1,1,0,0,1,0,0.020460358,6.719998598
5,0,0,1,1,1,1,1,1,0,0,1,1,0.020460358,6.697625875
5,0,0,1,1,1,1,1,1,0,1,0,0,0.017902813,6.702805281
5,0,0,1,1,1,1,1,1,0,1,0,1,0.033248082,6.642663479
5,0,0,1,1,1,1,1,1,0,1,1,0,0.033248082,6.894251823
5,0,0,1,1,1,1,1,1,0,1,1,1,0.020460358,6.56432724
5,0,0,1,1,1,1,1,1,1,0,0,0,0.020460358,6.834312677
5,0,0,1,1,1,1,1,1,1,0,0,1,0.020460358,6.748434305
5,0,0,1,1,1,1,1,1,1,0,1,0,0.020460358,6.730503321
5,0,0,1,1,1,1,1,1,1,0,1,1,0.020460358,6.634368896
5,0,0,1,1,1,1,1,1,1,1,0,0,0.020460358,6.670970917
5,0,0,1,1,1,1,1,1,1,1,0,1,0.020460358,6.925627947
5,0,0,1,1,1,1,1,1,1,1,1,0,0.020460358,6.517916203
5,0,0,1,1,1,1,1,1,1,1,1,1,0.020460358,6.593271017
5,0,1,0,0,0,0,0,0,0,0,0,0,0.035805627,1.241298676
5,0,1,0,0,0,0,0,0,0,0,0,1,0.035805627,1.15811801
5,0,1,0,0,0,0,0,0,0,0,1,0,0.035805627,1.25536871
5,0,1,0,0,0,0,0,0,0,0,1,1,0.035805627,1.214094639
5,0,1,0,0,0,0,0,0,0,1,0,0,0.035805627,1.209811926
5,0,1,0,0,0,0,0,0,0,1,0,1,0.035805627,1.213576317
5,0,1,0,0,0,0,0,0,0,1,1,0,0.035805627,1.135146618
5,0,1,0,0,0,0,0,0,0,1,1,1,0.035805627,1.167123318
5,0,1,0,0,0,0,0,0,1,0,0,0,0.035805627,1.185930252
5,0,1,0,0,0,0,0,0,1,0,0,1,0.035805627,1.250987053
5,0,1,0,0,0,0,0,0,1,0,1,0,0.035805627,1.142169476
5,0,1,0,0,0,0,0,0,1,0,1,1,0.035805627,1.133733273
5,0,1,0,0,0,0,0,0,1,1,0,0,0.035805627,1.138975859
5,0,1,0,0,0,0,0,0,1,1,0,1,0.035805627,1.199274778
5,0,1,0,0,0,0,0,0,1,1,1,0,0.035805627,1.217641592
5,0,1,0,0,0,0,0,0,1,1,1,1,0.035805627,1.17396307
5,0,1,0,0,0,0,0,1,0,0,0,0,0.025575448,1.171218395
5,0,1,0,0,0,0,0,1,0,0,0,1,0.030690537,1.269630671
5,0,1,0,0,0,0,0,1,0,0,1,0,0.033248082,1.187590837
5,0,1,0,0,0,0,0,1,0,0,1,1,0.030690537,1.202237129
5,0,1,0,0,0,0,0,1,0,1,0,0,0.017902813,1.262159109
5,0,1,0,0,0,0,0,1,0,1,0,1,0.028132992,1.192531586
5,0,1,0,0,0,0,0,1,0,1,1,0,0.025575448,1.20356369
5,0,1,0,0,0,0,0,1,0,1,1,1,0.028132992,1.144684315
5,0,1,0,0,0,0,0,1,1,0,0,0,0.020460358,1.178536415
5,0,1,0,0,0,0,0,1,1,0,0,1,0.020460358,1.150103569
5,0,1,0,0,0,0,0,1,1,0,1,0,0.020460358,1.263533592
5,0,1,0,0,0,0,0,1,1,0,1,1,0.020460358,1.162050009
5,0,1,0,0,0,0,0,1,1,1,0,0,0.020460358,1.149150848
5,0,1,0,0,0,0,0,1,1,1,0,1,0.020460358,1.158439398
5,0,1,0,0,0,0,0,1,1,1,1,0,0.020460358,1.202029467
5,0,1,0,0,0,0,0,1,1,1,1,1,0.020460358,1.205163002
5,0,1,0,0,0,0,1,0,0,0,0,0,0.028132992,1.177016258
5,0,1,0,0,0,0,1,0,0,0,0,1,0.028132992,1.26235795
5,0,1,0,0,0,0,1,0,0,0,1,0,0.028132992,1.182569981
5,0,1,0,0,0,0,1,0,0,0,1,1,0.028132992,1.245545864
5,0,1,0,0,0,0,1,0,0,1,0,0,0.028132992,1.227528572
5,0,1,0,0,0,0,1,0,0,1,0,1,0.028132992,1.262821198
5,0,1,0,0,0,0,1,0,0,1,1,0,0.028132992,1.199926853
5,0,1,0,0,0,0,1,0,0,1,1,1,0.028132992,1.298294783
5,0,1,0,0,0,0,1,0,1,0,0,0,0.028132992,1.203008652
5,0,1,0,0,0,0,1,0,1,0,0,1,0.028132992,1.226053238
5,0,1,0,0,0,0,1,0,1,0,1,0,0.028132992,1.235076427
5,0,1,0,0,0,0,1,0,1,0,1,1,0.028132992,1.213489294
5,0,1,0,0,0,0,1,0,1,1,0,0,0.028132992,1.227678537
5,0,1,0,0,0,0,1,0,1,1,0,1,0.028132992,1.25861907
5,0,1,0,0,0,0,1,0,1,1,1,0,0.028132992,1.230078936
5,0,1,0,0,0,0,1,0,1,1,1,1,0.028132992,1.245130301
5,0,1,0,0,0,0,1,1,0,0,0,0,0.025575448,1.236403942
5,0,1,0,0,0,0,1,1,0,0,0,1,0.015345269,1.270613432
5,0,1,0,0,0,0,1,1,0,0,1,0,0.025575448,1.216454268
5,0,1,0,0,0,0,1,1,0,0,1,1,0.030690537,1.253731012
5,0,1,0,0,0,0,1,1,0,1,0,0,0.017902813,1.239064693
5,0,1,0,0,0,0,1,1,0,1,0,1,0.025575448,1.235857487
5,0,1,0,0,0,0,1,1,0,1,1,0,0.025575448,1.262129307
5,0,1,0,0,0,0,1,1,0,1,1,1,0.025575448,1.293076992
5,0,1,0,0,0,0,1,1,1,0,0,0,0.020460358,1.185986042
5,0,1,0,0,0,0,1,1,1,0,0,1,0.020460358,1.24192071
5,0,1,0,0,0,0,1,1,1,0,1,0,0.020460358,1.17834878
5,0,1,0,0,0,0,1,1,1,0,1,1,0.020460358,1.210562706
5,0,1,0,0,0,0,1,1,1,1,0,0,0.020460358,1.277623892
5,0,1,0,0,0,0,1,1,1,1,0,1,0.020460358,1.222156286
5,0,1,0,0,0,0,1,1,1,1,1,0,0.020460358,1.235411644
5,0,1,0,0,0,0,1,1,1,1,1,1,0.020460358,1.369002104
5,0,1,0,0,0,1,0,0,0,0,0,0,0.028132992,2.011078835
5,0,1,0,0,0,1,0,0,0,0,0,1,0.028132992,2.049912214
5,0,1,0,0,0,1,0,0,0,0,1,0,0.028132992,1.943128824
5,0,1,0,0,0,1,0,0,0,0,1,1,0.028132992,1.893253088
5,0,1,0,0,0,1,0,0,0,1,0,0,0.028132992,2.029819965
5,0,1,0,0,0,1,0,0,0,1,0,1,0.028132992,2.012648106
5,0,1,0,0,0,1,0,0,0,1,1,0,0.028132992,1.930250406
5,0,1,0,0,0,1,0,0,0,1,1,1,0.028132992,1.981066942
5,0,1,0,0,0,1,0,0,1,0,0,0,0.028132992,1.962410688
5,0,1,0,0,0,1,0,0,1,0,0,1,0.028132992,1.917942286
5,0,1,0,0,0,1,0,0,1,0,1,0,0.028132992,1.925231695
5,0,1,0,0,0,1,0,0,1,0,1,1,0.028132992,2.019247293
5,0,1,0,0,0,1,0,0,1,1,0,0,0.028132992,1.963898659
5,0,1,0,0,0,1,0,0,1,1,0,1,0.028132992,1.91460681
5,0,1,0,0,0,1,0,0,1,1,1,0,0.028132992,1.969250917
5,0,1,0,0,0,1,0,0,1,1,1,1,0.028132992,1.94644928
5,0,1,0,0,0,1,0,1,0,0,0,0,0.020460358,2.012482405
5,0,1,0,0,0,1,0,1,0,0,0,1,0.020460358,2.02694273
5,0,1,0,0,0,1,0,1,0,0,1,0,0.020460358,1.913302183
5,0,1,0,0,0,1,0,1,0,0,1,1,0.020460358,1.975630999
5,0,1,0,0,0,1,0,1,0,1,0,0,0.017902813,1.959509611
5,0,1,0,0,0,1,0,1,0,1,0,1,0.020460358,1.943158627
5,0,1,0,0,0,1,0,1,0,1,1,0,0.020460358,2.021668911
5,0,1,0,0,0,1,0,1,0,1,1,1,0.020460358,2.01949048
5,0,1,0,0,0,1,0,1,1,0,0,0,0.020460358,1.943504095
5,0,1,0,0,0,1,0,1,1,0,0,1,0.020460358,2.055535555
5,0,1,0,0,0,1,0,1,1,0,1,0,0.020460358,1.883802414
5,0,1,0,0,0,1,0,1,1,0,1,1,0.020460358,1.917837143
5,0,1,0,0,0,1,0,1,1,1,0,0,0.020460358,2.038185835
5,0,1,0,0,0,1,0,1,1,1,0,1,0.020460358,1.991289377
5,0,1,0,0,0,1,0,1,1,1,1,0,0.020460358,1.884321451
5,0,1,0,0,0,1,0,1,1,1,1,1,0.020460358,2.002561331
5,0,1,0,0,0,1,1,0,0,0,0,0,0.030690537,2.478014231
5,0,1,0,0,0,1,1,0,0,0,0,1,0.030690537,2.501371384
5,0,1,0,0,0,1,1,0,0,0,1,0,0.030690537,2.4451437
5,0,1,0,0,0,1,1,0,0,0,1,1,0.030690537,2.456800938
5,0,1,0,0,0,1,1,0,0,1,0,0,0.030690537,2.328313828
5,0,1,0,0,0,1,1,0,0,1,0,1,0.030690537,2.288326025
5,0,1,0,0,0,1,1,0,0,1,1,0,0.030690537,2.373650312
5,0,1,0,0,0,1,1,0,0,1,1,1,0.030690537,2.347456455
5,0,1,0,0,0,1,1,0,1,0,0,0,0.030690537,2.32567358
5,0,1,0,0,0,1,1,0,1,0,0,1,0.030690537,2.371182919
5,0,1,0,0,0,1,1,0,1,0,1,0,0.030690537,2.349465609
5,0,1,0,0,0,1,1,0,1,0,1,1,0.030690537,2.40756011
5,0,1,0,0,0,1,1,0,1,1,0,0,0.030690537,2.343637228
5,0,1,0,0,0,1,1,0,1,1,0,1,0.030690537,2.495619059
5,0,1,0,0,0,1,1,0,1,1,1,0,0.030690537,2.378193378
5,0,1,0,0,0,1,1,0,1,1,1,1,0.030690537,2.40383482
5,0,1,0,0,0,1,1,1,0,0,0,0,0.020460358,2.34871769
5,0,1,0,0,0,1,1,1,0,0,0,1,0.020460358,2.463994503
5,0,1,0,0,0,1,1,1,0,0,1,0,0.020460358,2.399859667
5,0,1,0,0,0,1,1,1,0,0,1,1,0.020460358,2.441407204
5,0,1,0,0,0,1,1,1,0,1,0,0,0.017902813,2.485115767
5,0,1,0,0,0,1,1,1,0,1,0,1,0.020460358,2.429234505
5,0,1,0,0,0,1,1,1,0,1,1,0,0.020460358,2.352911234
5,0,1,0,0,0,1,1,1,0,1,1,1,0.020460358,2.321619034
5,0,1,0,0,0,1,1,1,1,0,0,0,0.020460358,2.270308733
5,0,1,0,0,0,1,1,1,1,0,0,1,0.020460358,2.355178356
5,0,1,0,0,0,1,1,1,1,0,1,0,0.020460358,2.320311546
5,0,1,0,0,0,1,1,1,1,0,1,1,0.020460358,2.367077351
5,0,1,0,0,0,1,1,1,1,1,0,0,0.020460358,2.510978937
5,0,1,0,0,0,1,1,1,1,1,0,1,0.020460358,2.362200975
5,0,1,0,0,0,1,1,1,1,1,1,0,0.020460358,2.402682781
5,0,1,0,0,0,1,1,1,1,1,1,1,0.020460358,2.463808537
5,0,1,0,0,1,0,0,0,0,0,0,0,0.033248082,1.832351446
5,0,1,0,0,1,0,0,0,0,0,0,1,0.033248082,1.857606173
5,0,1,0,0,1,0,0,0,0,0,1,0,0.033248082,1.803526163
5,0,1,0,0,1,0,0,0,0,0,1,1,0.033248082,1.940373898
5,0,1,0,0,1,0,0,0,0,1,0,0,0.033248082,1.894967318
5,0,1,0,0,1,0,0,0,0,1,0,1,0.033248082,1.876283646
5,0,1,0,0,1,0,0,0,0,1,1,0,0.033248082,1.956033945
5,0,1,0,0,1,0,0,0,0,1,1,1,0.033248082,1.778855562
5,0,1,0,0,1,0,0,0,1,0,0,0,0.033248082,1.899567842
5,0,1,0,0,1,0,0,0,1,0,0,1,0.033248082,1.860481977
5,0,1,0,0,1,0,0,0,1,0,1,0,0.033248082,1.963715553
5,0,1,0,0,1,0,0,0,1,0,1,1,0.033248082,1.823447943
5,0,1,0,0,1,0,0,0,1,1,0,0,0.033248082,1.813764095
5,0,1,0,0,1,0,0,0,1,1,0,1,0.033248082,1.890195131
5,0,1,0,0,1,0,0,0,1,1,1,0,0.033248082,1.809722424
5,0,1,0,0,1,0,0,0,1,1,1,1,0.033248082,1.986928463
5,0,1,0,0,1,0,0,1,0,0,0,0,0.025575448,1.851050138
5,0,1,0,0,1,0,0,1,0,0,0,1,0.015345269,1.825531721
5,0,1,0,0,1,0,0,1,0,0,1,0,0.025575448,1.8548913
5,0,1,0,0,1,0,0,1,0,0,1,1,0.030690537,1.852466822
5,0,1,0,0,1,0,0,1,0,1,0,0,0.017902813,2.03875947
5,0,1,0,0,1,0,0,1,0,1,0,1,0.028132992,1.872656584
5,0,1,0,0,1,0,0,1,0,1,1,0,0.025575448,1.812175035
5,0,1,0,0,1,0,0,1,0,1,1,1,0.028132992,1.887811422
5,0,1,0,0,1,0,0,1,1,0,0,0,0.020460358,1.844531059
5,0,1,0,0,1,0,0,1,1,0,0,1,0.020460358,1.952155352
5,0,1,0,0,1,0,0,1,1,0,1,0,0.020460358,1.838807106
5,0,1,0,0,1,0,0,1,1,0,1,1,0.020460358,1.807205915
5,0,1,0,0,1,0,0,1,1,1,0,0,0.020460358,1.871966124
5,0,1,0,0,1,0,0,1,1,1,0,1,0.020460358,1.84976244
5,0,1,0,0,1,0,0,1,1,1,1,0,0.020460358,1.987602472
5,0,1,0,0,1,0,0,1,1,1,1,1,0.020460358,2.019795895
5,0,1,0,0,1,0,1,0,0,0,0,0,0.025575448,2.09401226
5,0,1,0,0,1,0,1,0,0,0,0,1,0.025575448,1.972220898
5,0,1,0,0,1,0,1,0,0,0,1,0,0.025575448,2.091685057
5,0,1,0,0,1,0,1,0,0,0,1,1,0.025575448,1.998172522
5,0,1,0,0,1,0,1,0,0,1,0,0,0.025575448,2.020099401
5,0,1,0,0,1,0,1,0,0,1,0,1,0.025575448,1.886996031
5,0,1,0,0,1,0,1,0,0,1,1,0,0.025575448,1.989833832
5,0,1,0,0,1,0,1,0,0,1,1,1,0.025575448,1.925470114
5,0,1,0,0,1,0,1,0,1,0,0,0,0.025575448,2.10432601
5,0,1,0,0,1,0,1,0,1,0,0,1,0.025575448,1.944504023
5,0,1,0,0,1,0,1,0,1,0,1,0,0.025575448,1.919190407
5,0,1,0,0,1,0,1,0,1,0,1,1,0.025575448,1.872349262
5,0,1,0,0,1,0,1,0,1,1,0,0,0.025575448,1.955940962
5,0,1,0,0,1,0,1,0,1,1,0,1,0.025575448,1.885972738
5,0,1,0,0,1,0,1,0,1,1,1,0,0.025575448,2.087072134
5,0,1,0,0,1,0,1,0,1,1,1,1,0.025575448,1.932692766
5,0,1,0,0,1,0,1,1,0,0,0,0,0.033248082,1.903676271
5,0,1,0,0,1,0,1,1,0,0,0,1,0.030690537,1.918777943
5,0,1,0,0,1,0,1,1,0,0,1,0,0.025575448,1.884998083
5,0,1,0,0,1,0,1,1,0,0,1,1,0.030690537,1.848604202
5,0,1,0,0,1,0,1,1,0,1,0,0,0.017902813,1.98869586
5,0,1,0,0,1,0,1,1,0,1,0,1,0.028132992,1.847161293
5,0,1,0,0,1,0,1,1,0,1,1,0,0.025575448,2.101145983
5,0,1,0,0,1,0,1,1,0,1,1,1,0.028132992,2.049841166
5,0,1,0,0,1,0,1,1,1,0,0,0,0.020460358,1.900239468
5,0,1,0,0,1,0,1,1,1,0,0,1,0.020460358,1.907685757
5,0,1,0,0,1,0,1,1,1,0,1,0,0.020460358,1.865030527
5,0,1,0,0,1,0,1,1,1,0,1,1,0.020460358,2.013095856
5,0,1,0,0,1,0,1,1,1,1,0,0,0.020460358,1.889894009
5,0,1,0,0,1,0,1,1,1,1,0,1,0.020460358,2.044526577
5,0,1,0,0,1,0,1,1,1,1,1,0,0.020460358,1.963881016
5,0,1,0,0,1,0,1,1,1,1,1,1,0.020460358,1.952785969
5,0,1,0,0,1,1,0,0,0,0,0,0,0.058823529,2.737176418
5,0,1,0,0,1,1,0,0,0,0,0,1,0.058823529,2.63544488
5,0,1,0,0,1,1,0,0,0,0,1,0,0.058823529,2.722053528
5,0,1,0,0,1,1,0,0,0,0,1,1,0.058823529,2.833002806
5,0,1,0,0,1,1,0,0,0,1,0,0,0.058823529,2.629583359
5,0,1,0,0,1,1,0,0,0,1,0,1,0.058823529,2.620507717
5,0,1,0,0,1,1,0,0,0,1,1,0,0.058823529,2.702198744
5,0,1,0,0,1,1,0,0,0,1,1,1,0.058823529,2.617328167
5,0,1,0,0,1,1,0,0,1,0,0,0,0.058823529,2.523346186
